node_id,wbs,task_name,duration,optimistic_time,pessimistic_time,baseline_start,baseline_end,resource_demand,total_cost
25,1.6.3.1,B.1 Roadmap towards a full DLP implementation,1.375,1.1,2.06,2013-05-23 08:00:00,2013-05-24 17:00:00,,6537.60009765626
26,1.6.3.2,B.2 Communication plan to stakeholders,1.375,1.1,2.06,2013-05-27 08:00:00,2013-05-28 17:00:00,,6537.60009765626
27,1.6.3.3,B.3 integration in exisiting architecture,1.375,1.1,2.06,2013-05-29 08:00:00,2013-05-30 17:00:00,,6537.60009765626
28,1.6.3.4,B.4 Security controls for the enforcement of the policy,3.375,2.7,4.05,2013-05-31 08:00:00,2013-06-03 17:00:00,,6537.60009765626
29,1.6.4,Follow-up HL Implementation plan workshop,2.375,1.9,2.85,2013-06-12 08:00:00,2013-06-14 17:00:00,,4903.20007324219
132,1.6.5,HL Implementation plan Document writing,3.375,3.34,3.41,2013-06-17 08:00:00,2013-06-20 17:00:00,,13075.2001953125
30,1.6.5.1,B.1 Roadmap towards a full DLP implementation,1.375,0.55,1.65,2013-06-17 08:00:00,2013-06-18 17:00:00,,3268.80004882813
31,1.6.5.2,B.2 Communication plan to stakeholders,1.375,0.55,1.65,2013-06-17 08:00:00,2013-06-18 17:00:00,,3268.80004882813
32,1.6.5.3,B.3 integration in existing architecture,1.375,0.55,1.65,2013-06-19 08:00:00,2013-06-20 17:00:00,,3268.80004882813
33,1.6.5.4,B.4 Security controls for the enforcement of the policy,1.375,0.55,1.65,2013-06-19 08:00:00,2013-06-20 17:00:00,,3268.80004882813
34,1.6.6,HL Implementation plan Document review,6.375,5.1,7.65,2013-06-27 08:00:00,2013-07-03 17:00:00,,3268.80004882812
35,1.6.7,HL Implementation plan Fix document,6.375,5.1,7.65,2013-07-04 08:00:00,2013-07-10 17:00:00,,3268.80004882812
36,1.6.8,HL Implementation plan approval,13.375,10.7,16.05,2013-07-11 08:00:00,2013-07-24 17:00:00,,3268.80004882813
123,1.7,D. Technical directives,75.375,74.62,76.13,2013-06-27 08:00:00,2013-09-10 17:00:00,,67010.4010009766
37,1.7.1,Define Technical directives output,0.375,0.3,0.45,2013-06-27 08:00:00,2013-06-27 17:00:00,,3268.80004882813
38,1.7.2,Initial Technical directives workshop,4.375,3.5,5.25,2013-06-28 08:00:00,2013-07-02 17:00:00,,9806.40014648438
133,1.7.3,Technical directives Document writing,15.375,15.22,15.53,2013-07-03 08:00:00,2013-07-18 17:00:00,,22881.6003417969
39,1.7.3.1,D.1 Device/Port control rules,0.375,0.3,0.56,2013-07-03 08:00:00,2013-07-03 17:00:00,,3268.80004882813
40,1.7.3.2,D.2 DLP rules,1.375,1.1,2.06,2013-07-09 08:00:00,2013-07-10 17:00:00,,6537.60009765626
41,1.7.3.3,D.3 Encryption rules,1.375,1.1,2.06,2013-07-17 08:00:00,2013-07-18 17:00:00,,6537.60009765626
42,1.7.3.4,D.4 Use-cases Device Control & DLP Encryption,1.375,1.1,2.06,2013-07-03 08:00:00,2013-07-04 17:00:00,,6537.60009765626
43,1.7.4,Rule set v1,0.375,0.3,0.45,2013-07-03 08:00:00,2013-07-03 17:00:00,,3268.80004882813
44,1.7.5,Follow-up Technical directives workshop,4.375,3.5,5.25,2013-07-19 08:00:00,2013-07-23 17:00:00,,4903.20007324219
134,1.7.6,Technical directives Document writing,2.375,2.35,2.4,2013-07-24 08:00:00,2013-07-26 17:00:00,,13075.2001953125
45,1.7.6.1,D.1 Device /Port control rules,1.375,0.55,1.65,2013-07-24 08:00:00,2013-07-25 17:00:00,,3268.80004882813
46,1.7.6.2,D.2 DLP rules,1.375,0.55,1.65,2013-07-24 08:00:00,2013-07-25 17:00:00,,3268.80004882813
47,1.7.6.3,D.3 Encryption rules,1.375,0.55,1.65,2013-07-25 08:00:00,2013-07-26 17:00:00,,3268.80004882813
48,1.7.6.4,D.4 Use-cases Device Control & DLP Encryption,1.375,0.55,1.65,2013-07-24 08:00:00,2013-07-25 17:00:00,,3268.80004882813
49,1.7.7,Technical directives Document review,4.375,3.5,5.25,2013-07-29 08:00:00,2013-08-02 17:00:00,,3268.80004882812
50,1.7.8,Technical directives Fix document,4.375,3.5,5.25,2013-08-05 08:00:00,2013-08-09 17:00:00,,3268.80004882812
51,1.7.9,Technical directives approval,13.375,10.7,16.05,2013-08-28 08:00:00,2013-09-10 17:00:00,,3268.80004882813
124,1.8,C. High Level Solution Design for Data Tagging and Information Classification,130.375,129.07,131.68,2013-05-03 08:00:00,2013-09-10 17:00:00,,67010.4010009766
52,1.8.1,Define Data tagging HL Solution output,0.375,0.3,0.45,2013-07-04 08:00:00,2013-07-04 17:00:00,,3268.80004882813
53,1.8.2,Initial Data tagging HL Solution workshop,4.375,3.5,5.25,2013-07-19 08:00:00,2013-07-23 17:00:00,,9806.40014648438
135,1.8.3,DLP Data tagging HL Solution Document writing,11.375,11.26,11.49,2013-07-26 08:00:00,2013-08-06 17:00:00,,26150.400390625
54,1.8.3.1,C.1 High-level solution design,3.375,1.35,4.05,2013-07-26 08:00:00,2013-07-29 17:00:00,,6537.60009765626
55,1.8.3.2,C.2 Organization & Roles,1.375,0.55,1.65,2013-07-30 08:00:00,2013-07-31 17:00:00,,6537.60009765626
56,1.8.3.3,C.3 Discovery of Classified Information,1.375,0.55,1.65,2013-08-01 08:00:00,2013-08-02 17:00:00,,6537.60009765626
57,1.8.3.4,C.4 Control for tagging and classification,1.375,0.55,1.65,2013-08-05 08:00:00,2013-08-06 17:00:00,,6537.60009765626
58,1.8.4,Follow-up Data tagging HL Solution workshop,2.375,1.9,2.85,2013-08-07 08:00:00,2013-08-09 17:00:00,,4903.20007324219
136,1.8.5,DLP Data tagging HL Solution Document writing,102.375,101.35,103.4,2013-05-03 08:00:00,2013-08-13 17:00:00,,13075.2001953125
59,1.8.5.1,C.1 High-level solution design,1.375,1.36,1.39,2013-08-12 08:00:00,2013-08-13 17:00:00,,3268.80004882813
60,1.8.5.2,C.2 Organization & Roles,3.375,3.34,3.41,2013-05-03 08:00:00,2013-05-06 17:00:00,,3268.80004882813
61,1.8.5.3,C.3 Discovery of Classified Information,1.375,1.36,1.39,2013-08-12 08:00:00,2013-08-13 17:00:00,,3268.80004882813
62,1.8.5.4,C.4 Control for tagging and classification,1.375,1.36,1.39,2013-08-12 08:00:00,2013-08-13 17:00:00,,3268.80004882813
63,1.8.6,DLP Data tagging HL Solution Document review,6.375,5.1,7.65,2013-08-14 08:00:00,2013-08-20 17:00:00,,3268.80004882812
64,1.8.7,DLP Data tagging HL Solution Fix document,6.375,5.1,7.65,2013-08-21 08:00:00,2013-08-27 17:00:00,,3268.80004882812
65,1.8.8,DLP Data tagging HL Solution approval,13.375,10.7,16.05,2013-08-28 08:00:00,2013-09-10 17:00:00,,3268.80004882813
125,1.9,H. Migration Strategy and a high level Implementation Package,193.375,191.44,195.31,2013-05-03 08:00:00,2013-11-12 17:00:00,,97737.121459961
66,1.9.1,Define Migration Strategy output,0.375,0.3,0.45,2013-08-20 08:00:00,2013-08-20 17:00:00,,3268.80004882813
67,1.9.2,Initial Migration Strategy workshop,2.375,1.9,2.85,2013-09-02 08:00:00,2013-09-04 17:00:00,,9806.40014648438
137,1.9.3,Migration Strategy Document writing,143.375,141.94,144.81,2013-05-03 08:00:00,2013-09-23 17:00:00,,39225.6005859375
68,1.9.3.1,H.1 Preparation guide,1.375,1.36,1.39,2013-09-10 08:00:00,2013-09-11 17:00:00,,6537.60009765626
69,1.9.3.2,H.2 Installation guide,1.375,1.36,1.39,2013-09-12 08:00:00,2013-09-13 17:00:00,,6537.60009765626
70,1.9.3.3,H.5 Uninstallation guide,1.375,1.36,1.39,2013-09-16 08:00:00,2013-09-17 17:00:00,,6537.60009765626
71,1.9.3.4,H.6 Training Needs Analysis,1.375,1.36,1.39,2013-09-18 08:00:00,2013-09-19 17:00:00,,6537.60009765626
72,1.9.3.5,H.7 Dashboards,3.375,3.34,3.41,2013-05-03 08:00:00,2013-05-06 17:00:00,,6537.60009765626
73,1.9.3.6,H.8 Measurement Methods,3.375,3.34,3.41,2013-09-20 08:00:00,2013-09-23 17:00:00,,6537.60009765626
74,1.9.4,Follow-up Migration Strategy workshop,2.375,1.9,2.85,2013-09-30 08:00:00,2013-10-02 17:00:00,,4903.20007324219
138,1.9.5,Migration Strategy Document writing,154.375,152.83,155.92,2013-05-07 08:00:00,2013-10-08 17:00:00,,17651.5202636719
75,1.9.5.1,H.1 Preparation guide,1.375,0.55,1.65,2013-10-03 08:00:00,2013-10-04 17:00:00,,3268.80004882813
76,1.9.5.2,H.2 Installation guide,1.375,0.55,1.65,2013-10-03 08:00:00,2013-10-04 17:00:00,,3268.80004882813
77,1.9.5.3,H.3 Configuration guide,1.375,0.55,1.65,2013-10-07 08:00:00,2013-10-08 17:00:00,,3268.80004882813
78,1.9.5.4,H.4 Migration guide,1.375,0.55,1.65,2013-10-07 08:00:00,2013-10-08 17:00:00,,3268.80004882813
79,1.9.5.5,H.5 Uninstallation guide,1.375,0.55,1.65,2013-05-07 08:00:00,2013-05-08 17:00:00,,3268.80004882813
80,1.9.5.6,H.6 Training Needs Analysis,1.375,0.55,1.65,2013-10-03 08:00:00,2013-10-04 17:00:00,,1307.52001953125
81,1.9.6,Migration Strategy Document review,6.375,5.1,7.65,2013-10-09 08:00:00,2013-10-15 17:00:00,,3268.80004882812
82,1.9.7,Migration Strategy Fix document,6.375,5.1,9.56,2013-10-16 08:00:00,2013-10-22 17:00:00,,3268.80004882812
83,1.9.8,Migration Strategy approval,13.375,5.35,16.05,2013-10-30 08:00:00,2013-11-12 17:00:00,,16344.0002441406
126,1.10,E. DLP Control and Enforcement,72.375,71.65,73.1,2013-08-14 08:00:00,2013-10-25 17:00:00,,81393.1213378907
84,1.10.1,Define DLP Control and Enforcement output,0.375,0.3,0.45,2013-08-14 08:00:00,2013-08-14 17:00:00,,3268.80004882813
85,1.10.2,Initial DLP Control and Enforcement workshop,4.375,3.5,5.25,2013-08-15 08:00:00,2013-08-19 17:00:00,,9806.40014648438
86,1.10.3,DLP Control and Enforcement Document writing,9.375,7.5,11.25,2013-08-21 08:00:00,2013-08-30 17:00:00,,26150.400390625
87,1.10.4,E.1 Comparion systems,1.375,1.36,1.39,2013-08-21 08:00:00,2013-08-22 17:00:00,,6537.60009765626
88,1.10.5,Follow-up DLP Control and Enforcement workshop,4.375,4.33,4.42,2013-09-05 08:00:00,2013-09-09 17:00:00,,4903.20007324219
89,1.10.6,DLP Control and Enforcement Document writing,3.375,3.34,3.41,2013-09-24 08:00:00,2013-09-27 17:00:00,,13075.2001953125
90,1.10.7,E.1 Comparion systems,1.375,1.36,1.39,2013-09-24 08:00:00,2013-09-25 17:00:00,,3268.80004882813
91,1.10.8,DLP Control and Enforcement Document review,4.375,1.75,5.25,2013-09-30 08:00:00,2013-10-04 17:00:00,,3268.80004882812
92,1.10.9,DLP Control and Enforcement Fix document,4.375,1.75,5.25,2013-10-07 08:00:00,2013-10-11 17:00:00,,3268.80004882812
93,1.10.10,DLP Control and Enforcement approval,11.375,9.1,13.65,2013-10-14 08:00:00,2013-10-25 17:00:00,,7845.12023925782
127,1.11,F. Centralized Management and Monitoring Architecture for DLP,224.375,222.13,226.62,2013-04-12 08:00:00,2013-11-22 17:00:00,,81720.0012207032
94,1.11.1,Define Mgt & Monitoring Architecture output,0.375,0.3,0.45,2013-04-12 08:00:00,2013-04-12 17:00:00,,3268.80004882813
95,1.11.2,Initial  Mgt & Monitoring Architecture workshop,2.375,1.9,2.85,2013-04-15 08:00:00,2013-04-17 17:00:00,,9806.40014648438
139,1.11.3,Mgt & Monitoring Architecture  Document writing,179.375,177.58,181.17,2013-04-18 08:00:00,2013-10-14 17:00:00,,32688.0004882813
96,1.11.3.1,F.1 Definition of organisation & roles,1.375,1.1,2.06,2013-04-23 08:00:00,2013-04-24 17:00:00,,6537.60009765626
97,1.11.3.2,F.2 log specs & formats,1.375,1.1,2.06,2013-04-18 08:00:00,2013-04-19 17:00:00,,6537.60009765626
98,1.11.3.3,F.3 Central management design,1.375,1.1,2.06,2013-04-25 08:00:00,2013-04-26 17:00:00,,6537.60009765626
99,1.11.3.4,F.4 Log collection design,3.375,2.7,5.06,2013-10-11 08:00:00,2013-10-14 17:00:00,,6537.60009765626
100,1.11.3.5,F.5 Integration,1.375,1.1,2.06,2013-04-18 08:00:00,2013-04-19 17:00:00,,6537.60009765626
101,1.11.4,Follow-up  Mgt & Monitoring Architecture workshop,2.375,1.9,2.85,2013-04-22 08:00:00,2013-04-24 17:00:00,,4903.20007324219
140,1.11.5,Mgt & Monitoring Architecture Document writing,190.375,188.47,192.28,2013-04-25 08:00:00,2013-11-01 17:00:00,,16344.0002441406
102,1.11.5.1,F.1 Definition of organisation & roles,1.375,0.55,1.65,2013-04-25 08:00:00,2013-04-26 17:00:00,,3268.80004882813
103,1.11.5.2,F.2 log specs & formats,1.375,0.55,1.65,2013-04-25 08:00:00,2013-04-26 17:00:00,,3268.80004882813
104,1.11.5.3,F.3 Central management design,1.375,0.55,1.65,2013-04-29 08:00:00,2013-04-30 17:00:00,,3268.80004882813
105,1.11.5.4,F.4 Log collection design,1.375,0.55,1.65,2013-10-29 08:00:00,2013-10-30 17:00:00,,3268.80004882813
106,1.11.5.5,F.5 Integration,1.375,0.55,1.65,2013-10-31 08:00:00,2013-11-01 17:00:00,,3268.80004882813
107,1.11.6,Mgt & Monitoring Architecture Document review,6.375,5.1,7.65,2013-10-22 08:00:00,2013-10-28 17:00:00,,3268.80004882812
108,1.11.7,Mgt & Monitoring Architecture Fix document,4.375,3.5,5.25,2013-11-04 08:00:00,2013-11-08 17:00:00,,8172.00012207032
109,1.11.8,Mgt & Monitoring Architecture approval,11.375,9.1,13.65,2013-11-11 08:00:00,2013-11-22 17:00:00,,3268.80004882813
128,1.12,G. High Level Solution for Network based DLP,43.375,42.94,43.81,2013-11-25 08:00:00,2014-01-07 17:00:00,,36447.1205444336
110,1.12.1,Define HL Solution for NW based DLP output,0.375,0.3,0.45,2013-11-25 08:00:00,2013-11-25 17:00:00,,3268.80004882813
111,1.12.2,Initial  HL Solution for NW based DLP workshop,2.375,1.9,2.85,2013-11-26 08:00:00,2013-11-28 17:00:00,,490.320007324219
141,1.12.3,HL Solution for NW based DLP Document writing,5.375,5.32,5.43,2013-11-29 08:00:00,2013-12-04 17:00:00,,13075.2001953125
112,1.12.3.1,G.1 Solution Design,3.375,2.7,4.05,2013-11-29 08:00:00,2013-12-02 17:00:00,,6537.60009765626
113,1.12.3.2,G.2 Gap analysis,1.375,1.1,1.65,2013-12-03 08:00:00,2013-12-04 17:00:00,,6537.60009765626
114,1.12.4,Follow-up HL Solution for NW based DLP workshop,1.375,1.1,1.65,2013-12-05 08:00:00,2013-12-06 17:00:00,,3268.80004882813
142,1.12.5,HL Solution for NW based DLP Document writing,1.375,1.36,1.39,2013-12-09 08:00:00,2013-12-10 17:00:00,,6537.60009765626
115,1.12.5.1,G.1 Solution Design,1.375,1.1,1.65,2013-12-09 08:00:00,2013-12-10 17:00:00,,3268.80004882813
116,1.12.5.2,G.2 Gap analysis,1.375,1.1,1.65,2013-12-09 08:00:00,2013-12-10 17:00:00,,3268.80004882813
117,1.12.6,HL Solution for NW based DLP Document review,6.375,5.1,7.65,2013-12-11 08:00:00,2013-12-17 17:00:00,,3268.80004882812
118,1.12.7,HL Solution for NW based DLP Fix document,6.375,5.1,7.65,2013-12-18 08:00:00,2013-12-24 17:00:00,,3268.80004882812
119,1.12.8,HL Solution for NW based DLP approval,13.375,10.7,16.05,2013-12-25 08:00:00,2014-01-07 17:00:00,,3268.80004882813
