node_id,wbs,task_name,duration,optimistic_time,pessimistic_time,baseline_start,baseline_end,resource_demand,total_cost
25,1.6.5.1.1,Sous-sols,147.375,145.9,148.85,2011-04-20 08:00:00,2011-09-14 17:00:00,,3096883.96875
20,1.6.5.1.1.1,Radier sciences,29.375,23.5,35.25,2011-04-20 08:00:00,2011-05-19 17:00:00,,539823.8125
21,1.6.5.1.1.2,Radier industries,17.375,13.9,20.85,2011-05-20 08:00:00,2011-06-06 17:00:00,,284117.78125
22,1.6.5.1.1.3,Sous-sol -3,37.375,29.9,44.85,2011-05-10 08:00:00,2011-06-16 17:00:00,,710294.5
23,1.6.5.1.1.4,Sous-sol -2,63.375,50.7,76.05,2011-06-08 08:00:00,2011-08-10 17:00:00,,710294.5
24,1.6.5.1.1.5,Sous-sol -1,42.375,33.9,50.85,2011-08-03 08:00:00,2011-09-14 17:00:00,,852353.375
38,1.6.5.1.2,Hors sol,258.375,255.79,260.96,2011-09-07 08:00:00,2012-05-22 17:00:00,,6733591.4375
26,1.6.5.1.2.1,Rez,27.375,21.9,32.85,2011-09-07 08:00:00,2011-10-04 17:00:00,,568235.5625
27,1.6.5.1.2.2,Etage +1,27.375,21.9,32.85,2011-09-27 08:00:00,2011-10-24 17:00:00,,568235.5625
28,1.6.5.1.2.3,Etage +2,30.375,24.3,36.45,2011-10-17 08:00:00,2011-11-16 17:00:00,,568235.5625
29,1.6.5.1.2.4,Etage +3,28.375,22.7,34.05,2011-11-08 08:00:00,2011-12-06 17:00:00,,568235.5625
30,1.6.5.1.2.5,Etage +4,41.375,33.1,49.65,2011-11-29 08:00:00,2012-01-09 17:00:00,,568235.5625
31,1.6.5.1.2.6,Etage +5,39.375,31.5,47.25,2011-12-12 08:00:00,2012-01-20 17:00:00,,568235.5625
32,1.6.5.1.2.7,Etage +6,27.375,21.9,32.85,2012-01-13 08:00:00,2012-02-09 17:00:00,,568235.5625
33,1.6.5.1.2.8,Etage +7,27.375,21.9,32.85,2012-02-02 08:00:00,2012-02-29 17:00:00,,568235.5625
34,1.6.5.1.2.9,Etage +8,27.375,21.9,32.85,2012-02-22 08:00:00,2012-03-20 17:00:00,,568235.5625
35,1.6.5.1.2.10,Etage +9,29.375,23.5,35.25,2012-03-13 08:00:00,2012-04-11 17:00:00,,568235.5625
36,1.6.5.1.2.11,Etage +10,28.375,22.7,34.05,2012-04-04 08:00:00,2012-05-02 17:00:00,,568235.5625
37,1.6.5.1.2.12,Etage +11 Toiture,27.375,21.9,32.85,2012-04-25 08:00:00,2012-05-22 17:00:00,,483000.25
42,1.6.5.2,Maçonneries intérieures,268.375,265.69,271.06,2011-10-05 08:00:00,2012-06-29 17:00:00,,548088.859375
40,1.6.5.2.1,Maçonneries sous-sols,72.375,57.9,86.85,2011-10-05 08:00:00,2011-12-16 17:00:00,,157496.796875
41,1.6.5.2.2,Maçonneries hors sol,193.375,154.7,232.05,2011-12-19 08:00:00,2012-06-29 17:00:00,,390592.0625
46,1.6.5.3,Techniques,369.375,365.68,373.07,2011-10-19 08:00:00,2012-10-22 17:00:00,,12357655.75
43,1.6.5.3.1,Techniques sous-sols,142.375,113.9,170.85,2011-10-19 08:00:00,2012-03-09 17:00:00,,3319967.25
44,1.6.5.3.2,Techniques hors sol,283.375,226.7,340.05,2011-12-16 08:00:00,2012-09-24 17:00:00,,6086606.5
45,1.6.5.3.3,Unités terminales,140.375,112.3,168.45,2012-06-04 08:00:00,2012-10-22 17:00:00,,2951082.0
50,1.6.5.4,Toitures,148.375,146.89,149.86,2012-05-03 08:00:00,2012-09-28 17:00:00,,777631.046875
47,1.6.5.4.1,Etanchéités 1ère phase (hors eau),49.375,39.5,59.25,2012-05-03 08:00:00,2012-06-21 17:00:00,,227095.796875
48,1.6.5.4.2,Etanchéités,115.375,92.3,138.45,2012-05-15 08:00:00,2012-09-07 17:00:00,,412901.4375
49,1.6.5.4.3,Finitions,25.375,20.3,30.45,2012-09-03 08:00:00,2012-09-28 17:00:00,,137633.8125
54,1.6.5.5,Façades,295.375,292.42,298.33,2011-11-17 08:00:00,2012-09-07 17:00:00,,5235691.65625
51,1.6.5.5.1,Menuiseries extérieures,210.375,168.3,252.45,2011-11-17 08:00:00,2012-06-14 17:00:00,,2356061.25
52,1.6.5.5.2,Parements,210.375,168.3,252.45,2011-12-01 08:00:00,2012-06-28 17:00:00,,2356061.25
53,1.6.5.5.3,Finitions,70.375,56.3,84.45,2012-06-29 08:00:00,2012-09-07 17:00:00,,523569.15625
60,1.6.5.6,Parachèvements,346.375,342.91,349.84,2011-12-05 08:00:00,2012-11-15 17:00:00,,4917542.328125
55,1.6.5.6.1,Etanchéité provisoire +4,6.375,5.1,7.65,2012-03-16 08:00:00,2012-03-22 17:00:00,,83348.1796875
56,1.6.5.6.2,Etanchéité provisoire +8,6.375,5.1,7.65,2012-04-19 08:00:00,2012-04-25 17:00:00,,83348.1796875
57,1.6.5.6.3,Parachèvements sous-sols,141.375,113.1,169.65,2011-12-05 08:00:00,2012-04-24 17:00:00,,1500267.125
58,1.6.5.6.4,Parachèvements hors sol,299.375,239.5,359.25,2012-01-13 08:00:00,2012-11-07 17:00:00,,3083882.5
59,1.6.5.6.5,Finitions,16.375,13.1,19.65,2012-10-30 08:00:00,2012-11-15 17:00:00,,166696.34375
61,1.6.5.7,Abords,84.375,67.5,101.25,2012-06-29 08:00:00,2012-09-21 17:00:00,,328000.0
62,1.6.5.8,Mise en état de réception,38.375,30.7,46.05,2012-10-16 08:00:00,2012-11-23 17:00:00,,10000.0
63,1.6.5.9,Réserve pour intempéries et aléas,25.375,20.3,30.45,2012-11-26 08:00:00,2012-12-21 17:00:00,,1000.0
64,1.6.5.10,Fin des travaux prêt pour RP,0.0,0.0,0.0,2012-12-21 17:00:00,2012-12-21 17:00:00,,0.0
